"datetime";"shop";"card";"bonus_earned";"bonus_spent";"summ";"summ_with_disc";"doc_id"
2022-01-23 14:41:58.000;Аптека 1;"2000200194194";11;0;263;263;"15#13000251#66132#13_70"
2022-01-23 14:47:07.000;Аптека 2;"2000200222262";15;0;523;523;"15#2000318#66132#2_98"
2022-01-23 14:47:53.000;Аптека 8;ecfbc2b9-b497-4d28-bf6e-6c75c0550325;4;0;444;444;"15#15000232#66132#15_64"
2022-01-23 14:48:51.000;Аптека 8;"5372692f-cedf-4a64-8caf-8be4b18251e1";3;0;322;322;"15#15000232#66132#15_65"
2022-01-23 14:54:34.000;Аптека 2;a33182c7-5370-4f20-968e-272b36bbe1ff;19;112;1325;1301;"15#2000318#66132#2_100"
2022-01-23 14:58:27.000;Аптека 1;"672f8c2f-dcd5-49d2-bbcd-5b9c7fb76831";12;0;1286;1286;"15#13000251#66132#13_73"
2022-01-23 15:00:32.000;Аптека 10;"2000200214908";111;0;2057;2057;"15#17000438#66132#17_67"
2022-01-23 15:02:52.000;Аптека 10;"2000200195467";2;32;132;132;"15#17000438#66132#17_68"
2022-01-23 15:04:15.000;Аптека 2;"2000200229896";4;0;336;336;"15#2000318#66132#2_103"
2022-01-23 15:07:37.000;Аптека 7;cb5e20df-7207-4055-b072-48e1e6b2c0a8;6;0;382;382;"15#11000687#66132#11_101"
2022-01-23 15:09:41.000;Аптека 2;"3e17de3f-f8a1-4909-84e0-02ca9fe3a8f7";109;0;3638;3638;"15#2000318#66132#2_105"
2022-01-23 15:12:20.000;Аптека 7;"2000200222880";78;0;753;753;"15#11000687#66132#11_104"
2022-01-23 15:16:56.000;Аптека 2;"2000200192268";18;0;627;627;"15#2000318#66132#2_108"
2022-01-23 15:34:42.000;Аптека 10;"2000200214915";86;0;846;846;"15#17000438#66132#17_71"
2022-01-23 15:35:01.000;Аптека 7;a4e95cdc-ff88-4cfd-be29-d3d81d54741c;5;38;205;205;"15#11000687#66132#11_109"
2022-01-23 15:39:28.000;Аптека 7;"08750b4f-775a-41d9-9e7c-82d47872869d";5;0;567;567;"15#11000687#66132#11_110"
2022-01-23 15:42:59.000;Аптека 7;"2000200221531";3;0;129;129;"15#11000687#66132#11_111"
2022-01-23 15:50:30.000;Аптека 2;b822f42b-f1e7-4369-963a-4158e097941e;10;0;368;368;"15#2000318#66132#2_117"
2022-01-23 15:55:12.000;Аптека 2;"2000200232711";49;0;2102;2102;"15#2000318#66132#2_119"
2022-01-23 16:02:17.000;Аптека 7;"281987b3-2d9c-4cf6-b533-5edd1dc2e837";3;34;134;134;"15#11000687#66132#11_116"
2022-01-23 16:03:52.000;Аптека 7;"3c0af633-9be5-4dc6-9c1e-436d34aded47";29;0;968;968;"15#11000687#66132#11_118"
2022-01-23 16:05:42.000;Аптека 2;"2000200229896";0;66;150;150;"15#2000318#66132#2_122"
2022-01-23 16:08:47.000;Аптека 2;f50d9990-f7ac-46eb-bc45-3ed62c8280b1;34;0;1144;1144;"15#2000318#66132#2_123"
2022-01-23 16:10:13.000;Аптека 8;"1fcdbca3-85d5-4826-b54f-36bea82837f7";10;0;355;355;"15#15000232#66132#15_80"
2022-01-23 16:14:37.000;Аптека 10;"2000200214922";85;0;1193;1193;"15#17000438#66132#17_80"
2022-01-23 16:18:03.000;Аптека 4;c7ed51af-ef71-4dc6-be32-8eee9ac93982;1;0;34;34;"15#7000179#66132#7_66"
2022-01-23 16:20:52.000;Аптека 8;c3a6a070-d42c-4c6d-bed0-5fdb493aee27;11;170;710;710;"15#15000232#66132#15_82"
2022-01-23 16:22:47.000;Аптека 10;"2000200188940";60;32;1661;1661;"15#17000438#66132#17_81"
2022-01-23 16:27:01.000;Аптека 7;"755c5edd-3878-477f-8d58-7c1932a7e429";24;0;830;830;"15#11000687#66132#11_125"
2022-01-23 16:33:35.000;Аптека 10;"2000200224594";18;0;612;612;"15#17000438#66132#17_83"
2022-01-23 16:38:14.000;Аптека 7;"2000200200246";9;0;324;324;"15#11000687#66132#11_127"
2022-01-23 16:38:55.000;Аптека 1;f7a5128e-8437-4fe8-8fa2-9c4fa01a564b;16;0;555;555;"15#13000251#66132#13_89"
2022-01-23 16:52:55.000;Аптека 10;"2000200228950";9;85;392;392;"15#17000438#66132#17_89"
2022-01-23 16:54:54.000;Аптека 7;a1a911c7-d3bd-4cb8-9b69-0cf87b0454c1;7;0;412;412;"15#11000687#66132#11_128"
2022-01-23 16:57:24.000;Аптека 2;"2000200231455";81;0;1042;1042;"15#2000318#66132#2_135"
2022-01-23 16:59:09.000;Аптека 8;"63c74d34-b580-466f-a9d9-75db6f6bdcdf";5;0;100;100;"15#15000232#66132#15_90"
2022-01-23 17:02:10.000;Аптека 2;"723d4bc0-e123-4ee1-a569-bbaa4b2f2717";90;109;5922;5922;"15#2000318#66132#2_136"
2022-01-23 17:02:52.000;Аптека 8;"5e8a3556-f59e-4d04-887c-4420116722c7";11;0;418;418;"15#15000232#66132#15_91"
2022-01-23 17:12:37.000;Аптека 1;b9e31383-6b4f-4c14-bbfc-9cc20f0e6b14;5;45;160;160;"15#13000251#66132#13_91"
2022-01-23 17:13:32.000;Аптека 10;"2000200194248";23;0;574;574;"15#17000438#66132#17_97"
2022-01-23 17:13:40.000;Аптека 7;"6f79f2e7-e5bc-495a-989d-9c7aa62cc840";15;0;516;516;"15#11000687#66132#11_133"
2022-01-23 17:20:11.000;Аптека 2;"5cfb38fe-1e15-40ae-bcf5-f1bd9d83daee";9;23;385;385;"15#2000318#66132#2_144"
2022-01-23 17:29:30.000;Аптека 4;c6955527-e919-4444-8343-9ed661b7e8e9;7;0;386;386;"15#7000179#66132#7_79"
2022-01-23 17:30:40.000;Аптека 4;c6955527-e919-4444-8343-9ed661b7e8e9;1;59;162;162;"15#7000179#66132#7_80"
2022-01-23 17:39:26.000;Аптека 10;"2000200175247";51;25;2284;2284;"15#17000438#66132#17_101"
2022-01-23 17:44:43.000;Аптека 7;"0db6fcdd-0d67-40fd-aab7-2e23d65db5e5";14;0;499;499;"15#11000687#66132#11_138"
2022-01-23 17:52:00.000;Аптека 2;"453f2f24-9954-4f68-8f72-84a724fb1170";16;66;626;626;"15#2000318#66132#2_155"
2022-01-23 17:54:34.000;Аптека 10;b6c584ed-af76-4f02-b456-5d827a189df1;74;0;2736;2736;"15#17000438#66132#17_102"
2022-01-23 17:56:56.000;Аптека 7;"2000200161110";2;0;209;209;"15#11000687#66132#11_144"
2022-01-23 18:00:10.000;Аптека 2;"772e5672-43ca-4826-a38d-fb5e057e1b0f";8;0;792;792;"15#2000318#66132#2_156"
2022-01-23 18:06:34.000;Аптека 2;"2000200155393";0;27;110;110;"15#2000318#66132#2_159"
2022-01-23 18:09:03.000;Аптека 2;"2000200155355";7;179;864;864;"15#2000318#66132#2_160"
2022-01-23 18:16:06.000;Аптека 10;"2000200189015";15;0;649;649;"15#17000438#66132#17_106"
2022-01-23 18:17:49.000;Аптека 10;"2000200188568";31;56;868;868;"15#17000438#66132#17_107"
2022-01-23 18:29:23.000;Аптека 8;"2000200202431";30;40;1040;1040;"15#15000232#66132#15_105"
2022-01-23 18:31:37.000;Аптека 8;"42642d8b-7644-43cf-aa6e-a8a28491a672";16;0;967;967;"15#15000232#66132#15_106"
2022-01-23 18:44:58.000;Аптека 7;"2000200201571";10;0;472;472;"15#11000687#66132#11_155"
2022-01-23 18:46:47.000;Аптека 2;"9991ac18-2b80-4e05-aad3-69a1ff072104";1;0;174;174;"15#2000318#66132#2_165"
2022-01-23 18:48:38.000;Аптека 7;"2000200182061";12;0;424;424;"15#11000687#66132#11_157"
2022-01-23 18:48:49.000;Аптека 4;a6f5a98a-d7ad-46b3-b40d-906a680d3753;28;36;1207;1207;"15#7000179#66132#7_94"
2022-01-23 19:03:29.000;Аптека 2;"2000200224969";1;0;120;120;"15#2000318#66132#2_169"
2022-01-23 19:04:58.000;Аптека 2;"2000200224969";10;0;202;202;"15#2000318#66132#2_170"
2022-01-23 19:22:23.000;Аптека 10;"2000200189497";23;50;824;824;"15#17000438#66132#17_114"
2022-01-23 19:25:11.000;Аптека 4;"2000200185468";0;20;21;21;"15#7000179#66132#7_99"
2022-01-23 19:33:19.000;Аптека 7;"2000200201373";5;0;400;400;"15#11000687#66132#11_168"
2022-01-23 19:34:04.000;Аптека 10;"2000200214946";76;0;1321;1321;"15#17000438#66132#17_115"
2022-01-23 19:45:19.000;Аптека 7;"881b51f4-3473-454f-a9b9-a7d1e38f7d36";2;0;247;247;"15#11000687#66132#11_169"
2022-01-23 19:48:36.000;Аптека 2;"2000200165811";4;0;141;141;"15#2000318#66132#2_179"
2022-01-23 19:55:49.000;Аптека 2;"7a9cb8bc-ff06-4e17-a257-f3660812fbf9";11;0;1100;1100;"15#2000318#66132#2_182"
2022-01-23 20:03:07.000;Аптека 2;"2000200186427";1;0;55;55;"15#2000318#66132#2_185"
2022-01-23 20:15:29.000;Аптека 7;"3cc6d94e-2342-4bee-8e9c-e10518ed421f";7;0;242;242;"15#11000687#66132#11_176"
2022-01-23 20:17:06.000;Аптека 7;"2000200228035";17;70;1010;1010;"15#11000687#66132#11_177"
2022-01-23 20:27:07.000;Аптека 7;"2000200207221";8;31;902;902;"15#11000687#66132#11_179"
2022-01-23 20:32:58.000;Аптека 10;"2000200160335";45;0;2284;2284;"15#17000438#66132#17_122"
2022-01-23 20:42:16.000;Аптека 7;"2000200200550";8;69;338;338;"15#11000687#66132#11_184"
2022-01-23 20:49:21.000;Аптека 8;"6ad15efb-2980-43a0-a8a0-89dd9075f8c0";2;0;120;120;"15#15000232#66132#15_123"
2022-01-23 20:51:11.000;Аптека 10;"2000200204817";11;8;245;245;"15#17000438#66132#17_124"
2022-01-23 21:00:20.000;Аптека 10;"2000200189596";75;71;1842;1842;"15#17000438#66132#17_125"
2022-01-24 09:06:38.000;Аптека 2;"2000200177449";39;0;1302;1302;"15#2000320#66133#2_1"
2022-01-24 09:12:14.000;Аптека 2;a0f9b659-5ae9-4cfe-acbd-384a80491bc8;10;0;1045;1045;"15#2000320#66133#2_3"
2022-01-24 09:16:11.000;Аптека 7;"7d494211-6b7e-498e-ba24-6597574423da";1;0;137;137;"15#11000689#66133#11_2"
2022-01-24 09:29:55.000;Аптека 10;e0118c48-57b0-474c-91c3-290303b095cc;12;18;372;372;"15#17000440#66133#17_5"
2022-01-24 09:52:49.000;Аптека 1;"2000200165330";3;91;198;198;"15#13000253#66133#13_12"
2022-01-24 09:57:44.000;Аптека 2;e6df8f60-6058-4c42-b45d-7999d9e22a19;39;0;1685;1671;"15#2000320#66133#2_9"
2022-01-24 10:06:36.000;Аптека 10;"2000200224600";4;128;625;625;"15#17000440#66133#17_11"
2022-01-24 10:08:54.000;Аптека 1;"2000200212119";41;0;1372;1372;"15#13000253#66133#13_13"
2022-01-24 10:11:39.000;Аптека 2;"2000200206767";75;0;2352;2352;"15#2000320#66133#2_11"
2022-01-24 10:15:39.000;Аптека 10;"2000200189985";42;0;1401;1401;"15#17000440#66133#17_13"
2022-01-24 10:25:24.000;Аптека 10;"2000200170532";29;0;1092;1092;"15#17000440#66133#17_14"
2022-01-24 10:30:07.000;Аптека 2;"2000200226871";39;43;1969;1969;"15#2000321#66133#2_4"
2022-01-24 10:36:04.000;Аптека 7;"2000200222583";4;56;207;207;"15#11000689#66133#11_17"
2022-01-24 10:41:18.000;Аптека 2;"2000200227588";3;0;194;194;"15#2000321#66133#2_5"
2022-01-24 10:47:00.000;Аптека 2;"771d2681-7238-4f17-a210-48f53f02b7d8";26;23;1618;1618;"15#2000320#66133#2_18"
2022-01-24 10:48:01.000;Аптека 8;"2000200192688";19;41;1041;1041;"15#15000235#66133#15_4"
2022-01-24 11:28:01.000;Аптека 10;"2000200188834";4;0;160;160;"15#17000440#66133#17_20"
2022-01-24 11:29:08.000;Аптека 7;"07b5faa0-3bed-4659-a27c-051fc68db3ed";5;23;200;200;"15#11000689#66133#11_28"
2022-01-24 11:44:04.000;Аптека 7;bb28e4c6-6f2d-45d9-99a3-e99fa78e8c48;1;0;40;40;"15#11000689#66133#11_34"
2022-01-24 11:44:49.000;Аптека 7;d1339313-f406-4f82-b283-1638f6a24b7e;13;0;451;451;"15#11000689#66133#11_35"
2022-01-24 11:50:02.000;Аптека 4;"7938756f-10cc-4d62-a39e-39bf98521dee";2;0;77;77;"15#7000181#66133#7_21"
2022-01-24 11:50:23.000;Аптека 7;"262be3a0-1838-4e35-804c-ad5bf22c4fe7";3;0;111;111;"15#11000689#66133#11_38"
2022-01-24 11:57:03.000;Аптека 2;"2000200217855";1;0;61;61;"15#2000320#66133#2_31"
2022-01-24 11:58:13.000;Аптека 2;f4cb29f1-fd88-4f88-8c61-8abd4809e2a2;2;0;80;80;"15#2000320#66133#2_32"
2022-01-24 12:01:59.000;Аптека 7;"2000200217169";87;0;1251;1251;"15#11000689#66133#11_42"
2022-01-24 12:10:01.000;Аптека 1;"1195c003-a5e5-4034-bc6c-47c251bcbe07";22;132;743;743;"15#13000253#66133#13_41"
2022-01-24 12:16:57.000;Аптека 2;"2000200231479";80;0;1001;1001;"15#2000320#66133#2_35"
2022-01-24 12:18:58.000;Аптека 7;"2000200161554";4;0;162;162;"15#11000689#66133#11_45"
2022-01-24 12:25:05.000;Аптека 10;"2000200193746";79;0;2650;2650;"15#17000440#66133#17_34"
2022-01-24 12:29:12.000;Аптека 10;"2000200186229";2;0;74;74;"15#17000440#66133#17_35"
2022-01-24 12:34:06.000;Аптека 4;"88a5145b-6154-4343-9f85-303566dc0543";12;0;688;674;"15#7000181#66133#7_27"
2022-01-24 12:36:41.000;Аптека 8;"8722fb44-6e0f-4a8d-8f70-6d9516a34606";6;0;201;201;"15#15000235#66133#15_19"
2022-01-24 12:42:13.000;Аптека 2;b99c6093-0a33-430b-ac75-1d2ca6d6f49a;12;0;1054;1054;"15#2000320#66133#2_40"
2022-01-24 12:43:05.000;Аптека 2;b99c6093-0a33-430b-ac75-1d2ca6d6f49a;4;60;550;550;"15#2000320#66133#2_41"
2022-01-24 12:46:11.000;Аптека 4;fc55b3ef-ccc0-43d6-949c-3d4bf1ff7273;3;0;130;130;"15#7000181#66133#7_28"
2022-01-24 12:47:48.000;Аптека 7;"755c5edd-3878-477f-8d58-7c1932a7e429";21;0;1235;1235;"15#11000689#66133#11_55"
2022-01-24 12:52:04.000;Аптека 2;"23609c18-c0c2-42ef-abc6-477952cc471b";6;0;216;216;"15#2000321#66133#2_17"
2022-01-24 12:52:25.000;Аптека 2;"2000200167006";6;40;251;251;"15#2000320#66133#2_43"
2022-01-24 12:56:06.000;Аптека 2;"2000200218449";0;203;205;205;"15#2000321#66133#2_18"
2022-01-24 12:57:11.000;Аптека 10;"2000200193746";24;0;808;808;"15#17000440#66133#17_40"
2022-01-24 13:02:15.000;Аптека 4;d08134f0-c91c-4b5f-8ad8-cd23e058ca8b;3;0;105;105;"15#7000181#66133#7_30"
2022-01-24 13:05:16.000;Аптека 7;"2000200211099";7;36;277;277;"15#11000689#66133#11_60"
2022-01-24 13:12:46.000;Аптека 2;"72d5bc42-0801-4715-a7c7-de606dcb536b";33;21;2094;2094;"15#2000321#66133#2_20"
2022-01-24 13:20:22.000;Аптека 7;e45b54ab-912d-46fc-8900-3b22c0e4159b;2;0;262;262;"15#11000689#66133#11_66"
2022-01-24 13:22:40.000;Аптека 10;"2000200197119";10;0;470;470;"15#17000440#66133#17_47"
2022-01-24 13:26:59.000;Аптека 10;"2000200172802";43;49;2061;2061;"15#17000440#66133#17_49"
2022-01-24 13:35:27.000;Аптека 10;"2000200205364";20;0;1341;1341;"15#17000440#66133#17_53"
2022-01-24 13:37:22.000;Аптека 2;"32d6fc5d-a1a1-4f4c-858f-7645ff601270";3;24;124;124;"15#2000320#66133#2_54"
2022-01-24 13:53:41.000;Аптека 1;d94719d5-1ba2-4219-ad31-030dae2d92e3;26;0;821;821;"15#13000253#66133#13_67"
2022-01-24 13:57:49.000;Аптека 4;"3144b598-f5ab-4451-9699-4997a5204367";24;22;935;935;"15#7000181#66133#7_44"
2022-01-24 14:07:20.000;Аптека 7;"6f9a7525-d8e5-4481-923f-68ffa8d6355e";24;63;1437;1437;"15#11000689#66133#11_81"
2022-01-24 14:11:22.000;Аптека 4;"1cab65d0-3d06-40ab-865e-3fb81963a172";30;0;1146;1146;"15#7000181#66133#7_47"
2022-01-24 14:13:00.000;Аптека 7;"2000200212775";5;0;592;592;"15#11000689#66133#11_84"
2022-01-24 14:17:54.000;Аптека 10;"2000200173403";9;0;355;355;"15#17000440#66133#17_59"
2022-01-24 14:20:15.000;Аптека 1;"831da88b-ea2e-421a-92f3-e1d57efd3191";4;0;152;152;"15#13000253#66133#13_75"
2022-01-24 14:20:26.000;Аптека 7;"069eb60c-501d-456d-b140-2907ec6ab1d1";3;2;102;102;"15#11000689#66133#11_87"
2022-01-24 14:22:20.000;Аптека 10;"2000200195238";18;70;698;698;"15#17000440#66133#17_60"
2022-01-24 14:27:25.000;Аптека 2;"40061a27-65bb-400d-b601-20b3dffbc49e";64;61;531;531;"15#2000321#66133#2_35"
2022-01-24 14:31:53.000;Аптека 8;"2000200233305";75;0;1658;1658;"15#15000235#66133#15_34"
2022-01-24 14:33:16.000;Аптека 7;"2000200182214";12;0;423;423;"15#11000689#66133#11_90"
2022-01-24 14:37:05.000;Аптека 10;eb4c3ac8-181a-4e86-a27f-6cd55aa4bcba;16;0;1185;1185;"15#17000440#66133#17_62"
2022-01-24 14:38:12.000;Аптека 10;da0109c5-22b5-4975-9aa7-f87e7474552e;9;37;350;350;"15#17000440#66133#17_63"
2022-01-24 14:45:05.000;Аптека 7;f06ec695-99bd-46bb-adc2-18dc3ae48e50;11;0;423;423;"15#11000689#66133#11_92"
2022-01-24 14:45:12.000;Аптека 10;"2000200187844";4;0;444;444;"15#17000440#66133#17_65"
2022-01-24 14:46:59.000;Аптека 4;e4618568-28cf-4459-add3-5403fe362127;83;129;4554;4554;"15#7000181#66133#7_53"
2022-01-24 14:49:39.000;Аптека 2;"6262681d-8b40-47e8-b59b-e6cfdbcf6049";66;0;2976;2976;"15#2000320#66133#2_65"
2022-01-24 14:57:09.000;Аптека 10;"2000200194248";17;256;834;834;"15#17000440#66133#17_68"
2022-01-24 15:02:11.000;Аптека 2;"3bafd866-4092-43d4-ba5b-bd8e16a305a5";23;0;790;790;"15#2000320#66133#2_67"
2022-01-24 15:03:57.000;Аптека 10;"2000200204565";70;0;2086;2026;"15#17000440#66133#17_71"
2022-01-24 15:06:36.000;Аптека 1;"2000200194224";329;0;9793;9793;"15#13000253#66133#13_81"
2022-01-24 15:18:23.000;Аптека 10;"2000200195443";3;0;276;276;"15#17000440#66133#17_73"
2022-01-24 15:21:19.000;Аптека 7;de970aad-d079-46cc-a906-0b88de577171;63;0;2089;2089;"15#11000689#66133#11_103"
2022-01-24 15:30:06.000;Аптека 10;"2000200197836";15;0;1554;1554;"15#17000440#66133#17_74"
2022-01-24 15:31:22.000;Аптека 10;"2000200170327";1;22;85;85;"15#17000440#66133#17_75"
2022-01-24 15:34:07.000;Аптека 2;"2000200198079";14;0;629;629;"15#2000320#66133#2_73"
2022-01-24 15:38:13.000;Аптека 7;"1b7d5d24-74ed-4d95-8b46-ee1da8012869";22;205;1087;1087;"15#11000689#66133#11_109"
2022-01-24 15:47:49.000;Аптека 2;"2000200178095";7;52;301;301;"15#2000321#66133#2_60"
2022-01-24 15:51:00.000;Аптека 2;"2000200152729";29;4;984;984;"15#2000321#66133#2_62"
2022-01-24 15:53:46.000;Аптека 7;"2000200222453";8;1;268;268;"15#11000689#66133#11_116"
2022-01-24 15:55:17.000;Аптека 4;"2000200198079";1;0;40;40;"15#7000181#66133#7_66"
2022-01-24 15:57:43.000;Аптека 2;"2000200222378";12;0;451;437;"15#2000320#66133#2_79"
2022-01-24 16:02:27.000;Аптека 8;"498327ec-cd1e-4c52-9b8f-f05729554802";26;0;895;895;"15#15000235#66133#15_45"
2022-01-24 16:04:46.000;Аптека 2;"2000200222712";4;0;156;156;"15#2000321#66133#2_65"
2022-01-24 16:09:26.000;Аптека 2;"2000200171942";26;0;1094;1094;"15#2000320#66133#2_81"
2022-01-24 16:13:00.000;Аптека 8;"2000200199083";8;0;270;270;"15#15000235#66133#15_48"
2022-01-24 16:13:04.000;Аптека 7;"262be3a0-1838-4e35-804c-ad5bf22c4fe7";50;0;2472;2472;"15#11000689#66133#11_124"
2022-01-24 16:16:47.000;Аптека 7;"43e6b42e-46f1-4500-8723-5c2d99c5658c";18;3;603;603;"15#11000689#66133#11_126"
2022-01-24 16:22:26.000;Аптека 2;"2000200249122";106;0;1129;1129;"15#2000321#66133#2_68"
2022-01-24 16:28:51.000;Аптека 4;"75d23bc6-f812-4aca-a92c-ab0dbfe026e7";15;0;524;524;"15#7000181#66133#7_71"
2022-01-24 16:29:44.000;Аптека 2;"8d31e551-55de-4247-bf2a-1b08d932fb76";2;56;135;135;"15#2000321#66133#2_70"
2022-01-24 16:42:56.000;Аптека 8;"2000200180517";14;14;480;480;"15#15000235#66133#15_50"
2022-01-24 16:43:53.000;Аптека 2;cb6c38f0-c17e-438d-965e-c3f0c66fbd05;20;32;883;883;"15#2000321#66133#2_71"
2022-01-24 16:49:39.000;Аптека 7;"0e2013d7-b3c9-4e52-a14e-f2bb2e62f391";13;54;506;506;"15#11000689#66133#11_134"
2022-01-24 17:01:05.000;Аптека 2;"094a21dd-5f7b-45bb-8768-871949de1ca2";14;31;502;502;"15#2000321#66133#2_75"
2022-01-24 17:16:07.000;Аптека 7;"8ec2ae00-8335-45b5-9271-e68d1c1c7d20";8;0;268;268;"15#11000689#66133#11_141"
2022-01-24 17:17:10.000;Аптека 7;"3eeddaab-afb6-441e-bc81-5760b853bf56";6;0;635;635;"15#11000689#66133#11_142"
2022-01-24 17:17:23.000;Аптека 1;"2000200194149";15;0;503;503;"15#13000253#66133#13_111"
2022-01-24 17:18:58.000;Аптека 2;eb33313a-4ea2-4aaa-804b-f64cf5ea1bcd;10;90;1109;1109;"15#2000320#66133#2_97"
2022-01-24 17:20:11.000;Аптека 2;"2000200199717";6;0;295;295;"15#2000320#66133#2_98"
2022-01-24 17:21:25.000;Аптека 2;"2000200183938";15;0;500;500;"15#2000320#66133#2_99"
2022-01-24 17:27:15.000;Аптека 2;"39dadf72-12e4-4391-af82-fd20e0d74e7d";14;0;1009;1009;"15#2000320#66133#2_101"
2022-01-24 17:28:05.000;Аптека 7;"2000200187677";53;0;1788;1788;"15#11000689#66133#11_149"
2022-01-24 17:37:30.000;Аптека 4;"7a2489d5-24f4-4e44-bab1-e68eda6f3d31";7;0;748;748;"15#7000181#66133#7_87"
2022-01-24 17:38:18.000;Аптека 2;ec8d9b72-2962-41ff-9c62-3dae30270c6d;37;0;1278;1264;"15#2000320#66133#2_102"
2022-01-24 17:39:59.000;Аптека 2;"4fa59728-fe1d-4574-83e1-5fc3620d2620";10;33;245;245;"15#2000320#66133#2_103"
2022-01-24 17:40:21.000;Аптека 10;"2000200196600";29;185;1161;1161;"15#17000440#66133#17_98"
2022-01-24 17:40:49.000;Аптека 2;"2000200181880";15;9;659;659;"15#2000321#66133#2_89"
2022-01-24 17:41:52.000;Аптека 4;"790011e8-0d8b-4d43-8c9e-66a48ae76c28";30;0;1895;1895;"15#7000181#66133#7_89"
2022-01-24 17:47:44.000;Аптека 1;"50e00439-e370-484e-b47c-ef9fa5395fad";10;90;530;530;"15#13000253#66133#13_122"
2022-01-24 17:50:23.000;Аптека 4;"24806eaf-46a8-4377-a112-071bc4f61163";16;47;593;593;"15#7000181#66133#7_93"
2022-01-24 17:55:21.000;Аптека 7;"4fbfaf45-f223-4e4a-993c-9567a512865a";2;0;277;277;"15#11000689#66133#11_161"
2022-01-24 17:57:12.000;Аптека 10;"2000200214946";9;0;952;952;"15#17000440#66133#17_104"
2022-01-24 17:59:38.000;Аптека 2;"2000200191735";1;0;53;53;"15#2000320#66133#2_107"
2022-01-24 18:00:28.000;Аптека 4;"2000200163916";4;0;173;173;"15#7000181#66133#7_97"
2022-01-24 18:02:16.000;Аптека 1;"6feff767-320b-4210-9de8-b3bc100e5bc1";6;0;674;674;"15#13000253#66133#13_125"
2022-01-24 18:04:00.000;Аптека 1;"5f013db0-614c-40ec-89bd-d8975e26acb0";14;0;495;495;"15#13000253#66133#13_126"
2022-01-24 18:05:14.000;Аптека 4;"4c6c7868-1760-41c0-bea2-083bf8584a89";10;0;819;819;"15#7000181#66133#7_98"
2022-01-24 18:06:44.000;Аптека 2;a345a4da-301c-41e8-b831-d18f455a7dcd;80;0;2691;2691;"15#2000320#66133#2_108"
2022-01-25 11:58:33.000;Аптека 10;"2000200188100";34;43;1989;1989;"15#17000493#66134#17_26"
2022-01-24 18:10:56.000;Аптека 4;"6957e4b5-f0de-47c0-a056-58fe808a00b4";6;58;669;669;"15#7000181#66133#7_100"
2022-01-24 18:11:45.000;Аптека 7;"2000200223115";16;75;679;679;"15#11000689#66133#11_167"
2022-01-24 18:14:26.000;Аптека 7;"6b2f0a50-7de4-4728-8a84-e1e405ee4c57";3;0;117;117;"15#11000689#66133#11_168"
2022-01-24 18:18:38.000;Аптека 2;"2000200192749";6;11;641;641;"15#2000320#66133#2_114"
